conv2d_1/convolution,4,5.47029,220.31,220.717,220.73,219.909
conv2d_2/convolution,4,10.3139,221.836,221.548,221.342,220.966
conv2d_3/convolution,4,15.7131,235.846,236.033,235.913,235.546
max_pooling2d_1/MaxPool,4,19.6255,225.449,224.977,224.918,225.507
conv2d_4/convolution,4,20.3256,225.385,226.031,225.126,225.613
conv2d_5/convolution,4,27.4541,200.459,200.31,199.861,200.217
max_pooling2d_2/MaxPool,4,30.1658,192.369,192.818,192.829,192.74
mixed0/concat,4,35.2885,179.014,179.602,179.27,179.679
mixed1/concat,4,39.4794,158.419,158.3,158.858,159.274
mixed2/concat,4,46.814,145.987,146.111,146.278,146.346
mixed3/concat,4,49.8886,128.61,129.604,129.685,128.978
mixed4/concat,4,56.9618,116.048,116.75,116.404,116.497
mixed5/concat,4,64.531,97.3518,98.0557,98.4033,98.4674
mixed6/concat,4,71.6684,78.6176,78.6531,78.9249,79.4866
mixed7/concat,4,78.6504,51.163,51.2273,50.9305,51.2154
mixed8/concat,4,86.0848,38.6824,39.5961,38.7208,38.9578
mixed9/concat,4,90.8375,21.4693,21.9642,22.2026,22.3415
mixed10/concat,4,97.3968,1.8507,1.93503,1.77645,1.79716
dense_2/Softmax:0,4,94.3682
