mean=0_2_2_2_2_2_6_6_6,0.1311,0.0665,0.21178343949_0.1385_0.1385_0.1385_0.1385_0.1385_0.092_0.092_0.092,0.21178343949_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0876205787781_0.0876205787781_0.0876205787781,133,229,229,229,229,229,311,311,311,8,8,8,8,8,8,6,6,6
mean=0_1_2_2_2_2_4_5_6,0.2299,0.1199,0.354896496815_0.181756735318_0.1523_0.1523_0.1523_0.1523_0.1347_0.783344599955_0.0048,0.262738853503_0.137708685456_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.033400357462_0.483933363844_0.0,165,229,249,249,249,249,249,165,249,7,8,8,8,8,8,8,5,6
mean=0_0_1_2_2_3_6_6_6,0.1674,0.1145,0.262738853503_0.262738853503_0.181756735318_0.1523_0.1523_0.2191_0.092_0.092_0.092,0.262738853503_0.262738853503_0.137708685456_0.040412044374_0.040412044374_0.0233866933467_0.0876205787781_0.0876205787781_0.0876205787781,165,165,229,249,249,229,311,311,311,8,8,8,8,8,8,6,6,6
mean=0_1_2_2_2_5_5_5_6,0.3858,0.3393,0.364649681529_0.181756735318_0.1523_0.1523_0.1523_0.821220244371_0.821220244371_0.821220244371_0.0048,0.364649681529_0.137708685456_0.040412044374_0.040412044374_0.040412044374_0.809889289214_0.809889289214_0.809889289214_0.0,229,229,249,249,249,229,229,229,249,8,8,8,8,8,8,8,8,6
mean=0_0_1_2_3_4_6_6_6,0.1655,0.1137,0.262738853503_0.262738853503_0.181756735318_0.1523_0.2191_0.1347_0.092_0.092_0.092,0.262738853503_0.262738853503_0.137708685456_0.040412044374_0.0233866933467_0.033400357462_0.0876205787781_0.0876205787781_0.0876205787781,165,165,229,249,229,249,311,311,311,8,8,8,8,8,8,6,6,6
mean=2_2_2_2_2_5_6_6_6,0.1728,0.1052,0.1303_0.1385_0.1385_0.1385_0.1385_0.594816230255_0.092_0.092_0.092,0.0155082635273_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.569135922608_0.0876205787781_0.0876205787781_0.0876205787781,197,229,229,229,229,197,311,311,311,8,8,8,8,8,8,6,6,6
mean=2_4_4_5_5_6_6_6_6,0.2152,0.172,0.1303_0.1228_0.1257_0.594816230255_0.594816230255_0.092_0.092_0.092_0.092,0.0155082635273_0.0201072386059_0.0233467381591_0.569135922608_0.569135922608_0.0876205787781_0.0876205787781_0.0876205787781_0.0876205787781,197,197,229,197,197,311,311,311,311,8,8,8,8,8,6,6,6,6
mean=1_3_3_4_4_6_6_6_6,0.1333,0.0598,0.149804467488_0.2166_0.2166_0.1228_0.1257_0.092_0.092_0.092_0.092,0.104036348366_0.020260130065_0.020260130065_0.0201072386059_0.0233467381591_0.0876205787781_0.0876205787781_0.0876205787781_0.0876205787781,197,197,197,197,229,311,311,311,311,8,8,8,8,8,6,6,6,6
mean=1_2_2_4_4_4_4_6_6,0.1273,0.0507,0.181756735318_0.1385_0.1385_0.1257_0.1257_0.1257_0.1257_0.092_0.092,0.137708685456_0.0247905818429_0.0247905818429_0.0233467381591_0.0233467381591_0.0233467381591_0.0233467381591_0.0876205787781_0.0876205787781,229,229,229,229,229,229,229,311,311,8,8,8,8,8,8,8,6,6
mean=0_3_3_3_4_5_5_6_6,0.3153,0.1726,0.354896496815_0.2191_0.2368_0.2368_0.1347_0.688016223936_0.783344599955_0.092_0.092,0.262738853503_0.0233866933467_0.0455227613807_0.0455227613807_0.033400357462_0.483933363844_0.483933363844_0.0876205787781_0.0876205787781,165,229,249,249,249,165,165,311,311,7,8,8,8,8,6,5,6,6
mean=0_2_2_3_4_4_4_5_6,0.2323,0.1497,0.364649681529_0.1385_0.1385_0.2191_0.1347_0.1347_0.1347_0.821220244371_0.0048,0.364649681529_0.0247905818429_0.0247905818429_0.0233866933467_0.033400357462_0.033400357462_0.033400357462_0.809889289214_0.0,229,229,229,229,249,249,249,229,249,8,8,8,8,8,8,8,8,6
mean=0_0_0_4_6_6_6_6_6,0.1357,0.1219,0.21178343949_0.21178343949_0.21178343949_0.1257_0.092_0.092_0.092_0.092_0.092,0.21178343949_0.21178343949_0.21178343949_0.0233467381591_0.0876205787781_0.0876205787781_0.0876205787781_0.0876205787781_0.0876205787781,133,133,133,229,311,311,311,311,311,8,8,8,8,6,6,6,6,6
mean=0_1_3_4_5_5_5_6_6,0.3932,0.3504,0.364649681529_0.181756735318_0.2191_0.1257_0.821220244371_0.821220244371_0.821220244371_0.092_0.092,0.364649681529_0.137708685456_0.0233866933467_0.0233467381591_0.809889289214_0.809889289214_0.809889289214_0.0876205787781_0.0876205787781,229,229,229,229,229,229,229,311,311,8,8,8,8,8,8,8,6,6
mean=1_1_1_1_1_1_4_4_6,0.1546,0.1024,0.181756735318_0.181756735318_0.181756735318_0.181756735318_0.181756735318_0.208583133978_0.1347_0.1347_0.0048,0.137708685456_0.137708685456_0.137708685456_0.137708685456_0.137708685456_0.165979215216_0.033400357462_0.033400357462_0.0,229,229,229,229,229,249,249,249,249,8,8,8,8,8,8,8,8,6
mean=1_3_3_6_6_6_6_6_6,0.0679,0.0153,0.106172157841_0.2078_0.2078_0.0048_0.0169_0.0169_0.0169_0.0169_0.0169,0.0580552040462_0.00925462731366_0.00925462731366_0.0_0.0121583601286_0.0121583601286_0.0121583601286_0.0121583601286_0.0121583601286,133,133,133,249,280,280,280,280,280,8,8,8,6,6,6,6,6,6
mean=0_1_2_3_4_4_4_5_6,0.2371,0.1623,0.364649681529_0.181756735318_0.1385_0.2191_0.1347_0.1347_0.1347_0.821220244371_0.0048,0.364649681529_0.137708685456_0.0247905818429_0.0233866933467_0.033400357462_0.033400357462_0.033400357462_0.809889289214_0.0,229,229,229,229,249,249,249,229,249,8,8,8,8,8,8,8,8,6
mean=0_5_5_6_6_6_6_6_6,0.1448,0.1346,0.21178343949_0.501205411865_0.501205411865_0.0048_0.0169_0.0169_0.0169_0.0169_0.0169,0.21178343949_0.469592105922_0.469592105922_0.0_0.0121583601286_0.0121583601286_0.0121583601286_0.0121583601286_0.0121583601286,133,133,133,249,280,280,280,280,280,8,8,8,6,6,6,6,6,6
mean=2_2_3_4_4_4_5_6_6,0.2087,0.1253,0.1385_0.1385_0.2191_0.1257_0.1257_0.1257_0.821220244371_0.092_0.092,0.0247905818429_0.0247905818429_0.0233866933467_0.0233467381591_0.0233467381591_0.0233467381591_0.809889289214_0.0876205787781_0.0876205787781,229,229,229,229,229,229,229,311,311,8,8,8,8,8,8,8,6,6
mean=0_3_3_3_3_3_3_3_6,0.2156,0.0653,0.313694267516_0.2191_0.2191_0.2368_0.2368_0.2368_0.2368_0.2368_0.0048,0.313694267516_0.0233866933467_0.0233866933467_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0,197,229,229,249,249,249,249,249,249,8,8,8,8,8,8,8,8,6
mean=0_1_1_2_2_2_2_6_6,0.1505,0.0898,0.21178343949_0.181756735318_0.181756735318_0.1385_0.1523_0.1523_0.1523_0.092_0.092,0.21178343949_0.137708685456_0.137708685456_0.0247905818429_0.040412044374_0.040412044374_0.040412044374_0.0876205787781_0.0876205787781,133,229,229,229,249,249,249,311,311,8,8,8,8,8,8,8,6,6
mean=0_2_2_2_2_4_6_6_6,0.1297,0.0664,0.21178343949_0.1385_0.1385_0.1385_0.1385_0.1257_0.092_0.092_0.092,0.21178343949_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0233467381591_0.0876205787781_0.0876205787781_0.0876205787781,133,229,229,229,229,229,311,311,311,8,8,8,8,8,8,6,6,6
mean=0_0_0_0_3_6_6_6_6,0.2047,0.181,0.313694267516_0.313694267516_0.313694267516_0.313694267516_0.2191_0.092_0.092_0.092_0.092,0.313694267516_0.313694267516_0.313694267516_0.313694267516_0.0233866933467_0.0876205787781_0.0876205787781_0.0876205787781_0.0876205787781,197,197,197,197,229,311,311,311,311,8,8,8,8,8,6,6,6,6
mean=2_2_2_3_3_3_5_6_6,0.2309,0.1255,0.1385_0.1385_0.1385_0.2191_0.2191_0.2191_0.821220244371_0.092_0.092,0.0247905818429_0.0247905818429_0.0247905818429_0.0233866933467_0.0233866933467_0.0233866933467_0.809889289214_0.0876205787781_0.0876205787781,229,229,229,229,229,229,229,311,311,8,8,8,8,8,8,8,6,6
mean=2_2_2_2_2_3_5_6_6,0.213,0.1258,0.1385_0.1385_0.1385_0.1385_0.1385_0.2191_0.821220244371_0.092_0.092,0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0233866933467_0.809889289214_0.0876205787781_0.0876205787781,229,229,229,229,229,229,229,311,311,8,8,8,8,8,8,8,6,6
mean=0_0_2_2_3_4_4_4_6,0.179,0.0981,0.313694267516_0.364649681529_0.1523_0.1523_0.2191_0.1347_0.1347_0.1347_0.0048,0.313694267516_0.364649681529_0.040412044374_0.040412044374_0.0233866933467_0.033400357462_0.033400357462_0.033400357462_0.0,197,229,249,249,229,249,249,249,249,8,8,8,8,8,8,8,8,6
mean=0_1_4_4_6_6_6_6_6,0.1152,0.0847,0.21178343949_0.125627230373_0.1168_0.1228_0.092_0.092_0.092_0.092_0.092,0.21178343949_0.0785575910408_0.0134048257373_0.0201072386059_0.0876205787781_0.0876205787781_0.0876205787781_0.0876205787781_0.0876205787781,133,165,165,197,311,311,311,311,311,8,8,8,8,6,6,6,6,6
mean=0_1_3_3_3_4_5_5_6,0.3367,0.2529,0.364649681529_0.208583133978_0.2191_0.2191_0.2368_0.1347_0.821220244371_0.821220244371_0.0048,0.364649681529_0.165979215216_0.0233866933467_0.0233866933467_0.0455227613807_0.033400357462_0.809889289214_0.809889289214_0.0,229,249,229,229,249,249,229,229,249,8,8,8,8,8,8,8,8,6
mean=0_2_2_4_4_5_5_6_6,0.2918,0.1633,0.354896496815_0.2330625_0.2390125_0.23245_0.23245_0.575355415912_0.575355415912_0.092_0.092,0.262738853503_0.00781073126556_0.0155082635273_0.0201072386059_0.0201072386059_0.483933363844_0.483933363844_0.0876205787781_0.0876205787781,165,165,197,197,197,165,165,311,311,7,7,7,7,7,7,7,6,6
mean=2_4_4_6_6_6_6_6_6,0.0468,0.0074,0.1221_0.1048_0.1048_0.0048_0.0169_0.0169_0.0169_0.0169_0.0169,0.00622594521168_0.0_0.0_0.0_0.0121583601286_0.0121583601286_0.0121583601286_0.0121583601286_0.0121583601286,133,133,133,249,280,280,280,280,280,8,8,8,6,6,6,6,6,6
mean=0_0_1_3_4_4_6_6_6,0.1635,0.1129,0.262738853503_0.262738853503_0.181756735318_0.2191_0.1347_0.1347_0.092_0.092_0.092,0.262738853503_0.262738853503_0.137708685456_0.0233866933467_0.033400357462_0.033400357462_0.0876205787781_0.0876205787781_0.0876205787781,165,165,229,229,249,249,311,311,311,8,8,8,8,8,8,6,6,6
mean=0_0_1_3_3_3_3_3_6,0.225,0.1134,0.313694267516_0.313694267516_0.208583133978_0.2368_0.2368_0.2368_0.2368_0.2368_0.0048,0.313694267516_0.313694267516_0.165979215216_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0,197,197,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,6
mean=0_0_1_1_1_2_3_3_6,0.213,0.1428,0.313694267516_0.364649681529_0.208583133978_0.208583133978_0.208583133978_0.1523_0.2191_0.2368_0.0048,0.313694267516_0.364649681529_0.165979215216_0.165979215216_0.165979215216_0.040412044374_0.0233866933467_0.0455227613807_0.0,197,229,249,249,249,249,229,249,249,8,8,8,8,8,8,8,8,6
mean=3_3_4_6_6_6_6_6_6,0.0677,0.0088,0.2078_0.2078_0.1048_0.0048_0.0169_0.0169_0.0169_0.0169_0.0169,0.00925462731366_0.00925462731366_0.0_0.0_0.0121583601286_0.0121583601286_0.0121583601286_0.0121583601286_0.0121583601286,133,133,133,249,280,280,280,280,280,8,8,8,6,6,6,6,6,6
mean=1_1_1_2_5_6_6_6_6,0.1723,0.1396,0.149804467488_0.149804467488_0.149804467488_0.1385_0.594816230255_0.092_0.092_0.092_0.092,0.104036348366_0.104036348366_0.104036348366_0.0247905818429_0.569135922608_0.0876205787781_0.0876205787781_0.0876205787781_0.0876205787781,197,197,197,229,197,311,311,311,311,8,8,8,8,8,6,6,6,6
mean=1_2_2_4_4_5_6_6_6,0.1721,0.1147,0.149804467488_0.1385_0.1385_0.1257_0.1257_0.594816230255_0.092_0.092_0.092,0.104036348366_0.0247905818429_0.0247905818429_0.0233467381591_0.0233467381591_0.569135922608_0.0876205787781_0.0876205787781_0.0876205787781,197,229,229,229,229,197,311,311,311,8,8,8,8,8,8,6,6,6
mean=1_1_2_4_5_5_5_6_6,0.3639,0.3254,0.181756735318_0.181756735318_0.1385_0.1257_0.821220244371_0.821220244371_0.821220244371_0.092_0.092,0.137708685456_0.137708685456_0.0247905818429_0.0233467381591_0.809889289214_0.809889289214_0.809889289214_0.0876205787781_0.0876205787781,229,229,229,229,229,229,229,311,311,8,8,8,8,8,8,8,6,6
mean=0_2_2_3_4_4_6_6_6,0.1446,0.0736,0.262738853503_0.1385_0.1385_0.2166_0.1347_0.1347_0.092_0.092_0.092,0.262738853503_0.0247905818429_0.0247905818429_0.020260130065_0.033400357462_0.033400357462_0.0876205787781_0.0876205787781_0.0876205787781,165,229,229,165,249,249,311,311,311,8,8,8,8,8,8,6,6,6
mean=0_0_0_1_2_5_5_6_6,0.3408,0.2848,0.313694267516_0.364649681529_0.364649681529_0.208583133978_0.1523_0.73952471945_0.73952471945_0.092_0.092,0.313694267516_0.364649681529_0.364649681529_0.165979215216_0.040412044374_0.569135922608_0.569135922608_0.0876205787781_0.0876205787781,197,229,229,249,249,197,197,311,311,8,8,8,8,8,6,6,6,6
mean=0_1_4_4_4_4_5_5_6,0.3026,0.2495,0.364649681529_0.181756735318_0.1257_0.1347_0.1347_0.1347_0.821220244371_0.821220244371_0.0048,0.364649681529_0.137708685456_0.0233467381591_0.033400357462_0.033400357462_0.033400357462_0.809889289214_0.809889289214_0.0,229,229,229,249,249,249,229,229,249,8,8,8,8,8,8,8,8,6
mean=0_1_1_1_1_5_5_5_6,0.4045,0.3811,0.364649681529_0.181756735318_0.208583133978_0.208583133978_0.208583133978_0.821220244371_0.821220244371_0.821220244371_0.0048,0.364649681529_0.137708685456_0.165979215216_0.165979215216_0.165979215216_0.809889289214_0.809889289214_0.809889289214_0.0,229,229,249,249,249,229,229,229,249,8,8,8,8,8,8,8,8,6
mean=0_2_4_5_5_5_5_6_6,0.4553,0.4253,0.364649681529_0.1385_0.1257_0.821220244371_0.821220244371_0.821220244371_0.821220244371_0.092_0.092,0.364649681529_0.0247905818429_0.0233467381591_0.809889289214_0.809889289214_0.809889289214_0.809889289214_0.0876205787781_0.0876205787781,229,229,229,229,229,229,229,311,311,8,8,8,8,8,8,8,6,6
mean=1_1_4_4_4_5_5_5_6,0.3596,0.3117,0.181756735318_0.181756735318_0.1347_0.1347_0.1347_0.821220244371_0.821220244371_0.821220244371_0.0048,0.137708685456_0.137708685456_0.033400357462_0.033400357462_0.033400357462_0.809889289214_0.809889289214_0.809889289214_0.0,229,229,249,249,249,229,229,229,249,8,8,8,8,8,8,8,8,6
mean=3_4_6_6_6_6_6_6_6,0.0385,0.001,0.2078_0.1048_0.0048_0.0048_0.0048_0.0048_0.0048_0.0048_0.0048,0.00925462731366_0.0_0.0_0.0_0.0_0.0_0.0_0.0_0.0,133,133,249,249,249,249,249,249,249,8,8,6,6,6,6,6,6,6
mean=3_3_4_4_4_6_6_6_6,0.129,0.0488,0.2078_0.2078_0.1257_0.1257_0.1257_0.092_0.092_0.092_0.092,0.00925462731366_0.00925462731366_0.0233467381591_0.0233467381591_0.0233467381591_0.0876205787781_0.0876205787781_0.0876205787781_0.0876205787781,133,133,229,229,229,311,311,311,311,8,8,8,8,8,6,6,6,6
mean=2_2_2_2_4_4_4_6_6,0.1239,0.0383,0.1385_0.1385_0.1385_0.1385_0.1257_0.1257_0.1257_0.092_0.092,0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0233467381591_0.0233467381591_0.0233467381591_0.0876205787781_0.0876205787781,229,229,229,229,229,229,229,311,311,8,8,8,8,8,8,8,6,6
mean=2_2_3_3_3_3_4_6_6,0.1626,0.038,0.1385_0.1385_0.2191_0.2191_0.2191_0.2191_0.1257_0.092_0.092,0.0247905818429_0.0247905818429_0.0233866933467_0.0233866933467_0.0233866933467_0.0233866933467_0.0233467381591_0.0876205787781_0.0876205787781,229,229,229,229,229,229,229,311,311,8,8,8,8,8,8,8,6,6
mean=2_2_2_2_2_2_3_4_6,0.1352,0.0263,0.1385_0.1385_0.1385_0.1385_0.1523_0.1523_0.2191_0.1347_0.0048,0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.040412044374_0.040412044374_0.0233866933467_0.033400357462_0.0,229,229,229,229,249,249,229,249,249,8,8,8,8,8,8,8,8,6
mean=3_3_3_4_4_4_6_6_6,0.1468,0.046,0.2166_0.2166_0.2166_0.1257_0.1347_0.1347_0.092_0.092_0.092,0.020260130065_0.020260130065_0.020260130065_0.0233467381591_0.033400357462_0.033400357462_0.0876205787781_0.0876205787781_0.0876205787781,197,197,197,229,249,249,311,311,311,8,8,8,8,8,8,6,6,6
mean=2_2_2_3_3_3_4_6_6,0.1536,0.0381,0.1385_0.1385_0.1385_0.2191_0.2191_0.2191_0.1257_0.092_0.092,0.0247905818429_0.0247905818429_0.0247905818429_0.0233866933467_0.0233866933467_0.0233866933467_0.0233467381591_0.0876205787781_0.0876205787781,229,229,229,229,229,229,229,311,311,8,8,8,8,8,8,8,6,6
mean=2_2_2_3_4_6_6_6_6,0.1224,0.049,0.1303_0.1303_0.1303_0.2166_0.1257_0.092_0.092_0.092_0.092,0.0155082635273_0.0155082635273_0.0155082635273_0.020260130065_0.0233467381591_0.0876205787781_0.0876205787781_0.0876205787781_0.0876205787781,197,197,197,197,229,311,311,311,311,8,8,8,8,8,6,6,6,6
mean=3_3_3_3_3_3_3_4_6,0.1898,0.0268,0.2191_0.2191_0.2191_0.2191_0.2191_0.2368_0.2368_0.1347_0.0048,0.0233866933467_0.0233866933467_0.0233866933467_0.0233866933467_0.0233866933467_0.0455227613807_0.0455227613807_0.033400357462_0.0,229,229,229,229,229,249,249,249,249,8,8,8,8,8,8,8,8,6
mean=2_4_6_6_6_6_6_6_6,0.0289,0.0007,0.1221_0.1048_0.0048_0.0048_0.0048_0.0048_0.0048_0.0048_0.0048,0.00622594521168_0.0_0.0_0.0_0.0_0.0_0.0_0.0_0.0,133,133,249,249,249,249,249,249,249,8,8,6,6,6,6,6,6,6
mean=2_3_3_3_4_4_6_6_6,0.1476,0.0455,0.1303_0.2166_0.2166_0.2191_0.1347_0.1347_0.092_0.092_0.092,0.0155082635273_0.020260130065_0.020260130065_0.0233866933467_0.033400357462_0.033400357462_0.0876205787781_0.0876205787781_0.0876205787781,197,197,197,229,249,249,311,311,311,8,8,8,8,8,8,6,6,6
mean=2_3_3_3_4_6_6_6_6,0.1415,0.05,0.1303_0.2166_0.2166_0.2166_0.1257_0.092_0.092_0.092_0.092,0.0155082635273_0.020260130065_0.020260130065_0.020260130065_0.0233467381591_0.0876205787781_0.0876205787781_0.0876205787781_0.0876205787781,197,197,197,197,229,311,311,311,311,8,8,8,8,8,6,6,6,6
mean=3_3_6_6_6_6_6_6_6,0.0499,0.0021,0.2078_0.2078_0.0048_0.0048_0.0048_0.0048_0.0048_0.0048_0.0048,0.00925462731366_0.00925462731366_0.0_0.0_0.0_0.0_0.0_0.0_0.0,133,133,249,249,249,249,249,249,249,8,8,6,6,6,6,6,6,6
mean=2_4_4_4_4_4_6_6_6,0.178,0.0314,0.2318375_0.2167_0.2167_0.2167_0.2167_0.2272_0.092_0.092_0.092,0.00622594521168_0.0_0.0_0.0_0.0_0.0134048257373_0.0876205787781_0.0876205787781_0.0876205787781,133,133,133,133,133,165,311,311,311,7,7,7,7,7,7,6,6,6
mean=2_2_2_2_2_2_6_6_6,0.1212,0.0437,0.1303_0.1303_0.1385_0.1385_0.1385_0.1385_0.092_0.092_0.092,0.0155082635273_0.0155082635273_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0876205787781_0.0876205787781_0.0876205787781,197,197,229,229,229,229,311,311,311,8,8,8,8,8,8,6,6,6
mean=4_4_4_4_6_6_6_6_6,0.103,0.0546,0.1168_0.1168_0.1168_0.1168_0.092_0.092_0.092_0.092_0.092,0.0134048257373_0.0134048257373_0.0134048257373_0.0134048257373_0.0876205787781_0.0876205787781_0.0876205787781_0.0876205787781_0.0876205787781,165,165,165,165,311,311,311,311,311,8,8,8,8,6,6,6,6,6
mean=2_2_2_2_3_4_6_6_6,0.1293,0.044,0.1303_0.1385_0.1385_0.1385_0.2166_0.1257_0.092_0.092_0.092,0.0155082635273_0.0247905818429_0.0247905818429_0.0247905818429_0.020260130065_0.0233467381591_0.0876205787781_0.0876205787781_0.0876205787781,197,229,229,229,197,229,311,311,311,8,8,8,8,8,8,6,6,6
mean=2_2_2_2_3_3_3_3_6,0.1641,0.0266,0.1385_0.1523_0.1523_0.1523_0.2191_0.2191_0.2191_0.2191_0.0048,0.0247905818429_0.040412044374_0.040412044374_0.040412044374_0.0233866933467_0.0233866933467_0.0233866933467_0.0233866933467_0.0,229,249,249,249,229,229,229,229,249,8,8,8,8,8,8,8,8,6
mean=2_2_2_2_3_4_4_4_6,0.1313,0.0248,0.1385_0.1385_0.1385_0.1385_0.2191_0.1347_0.1347_0.1347_0.0048,0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0233866933467_0.033400357462_0.033400357462_0.033400357462_0.0,229,229,229,229,229,249,249,249,249,8,8,8,8,8,8,8,8,6
mean=2_2_2_2_2_4_4_6_6,0.1253,0.0384,0.1385_0.1385_0.1385_0.1385_0.1385_0.1257_0.1257_0.092_0.092,0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0233467381591_0.0233467381591_0.0876205787781_0.0876205787781,229,229,229,229,229,229,229,311,311,8,8,8,8,8,8,8,6,6
mean=2_3_3_4_4_4_4_6_6,0.1422,0.0398,0.1303_0.2166_0.2191_0.1257_0.1347_0.1347_0.1347_0.092_0.092,0.0155082635273_0.020260130065_0.0233866933467_0.0233467381591_0.033400357462_0.033400357462_0.033400357462_0.0876205787781_0.0876205787781,197,197,229,229,249,249,249,311,311,8,8,8,8,8,8,8,6,6
mean=2_3_4_4_4_4_4_4_6,0.1271,0.0243,0.1385_0.2191_0.1257_0.1257_0.1257_0.1347_0.1347_0.1347_0.0048,0.0247905818429_0.0233866933467_0.0233467381591_0.0233467381591_0.0233467381591_0.033400357462_0.033400357462_0.033400357462_0.0,229,229,229,229,229,249,249,249,249,8,8,8,8,8,8,8,8,6
mean=2_2_2_3_4_4_6_6_6,0.1279,0.0439,0.1303_0.1385_0.1385_0.2166_0.1257_0.1257_0.092_0.092_0.092,0.0155082635273_0.0247905818429_0.0247905818429_0.020260130065_0.0233467381591_0.0233467381591_0.0876205787781_0.0876205787781_0.0876205787781,197,229,229,197,229,229,311,311,311,8,8,8,8,8,8,6,6,6
mean=2_2_2_3_3_3_4_4_6,0.1512,0.0252,0.1385_0.1385_0.1523_0.2191_0.2191_0.2191_0.1347_0.1347_0.0048,0.0247905818429_0.0247905818429_0.040412044374_0.0233866933467_0.0233866933467_0.0233866933467_0.033400357462_0.033400357462_0.0,229,229,249,229,229,229,249,249,249,8,8,8,8,8,8,8,8,6
mean=2_2_2_2_2_2_2_2_6,0.1282,0.0272,0.1385_0.1385_0.1385_0.1385_0.1385_0.1523_0.1523_0.1523_0.0048,0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.040412044374_0.040412044374_0.040412044374_0.0,229,229,229,229,229,249,249,249,249,8,8,8,8,8,8,8,8,6
mean=2_2_2_2_4_6_6_6_6,0.1128,0.0484,0.1303_0.1303_0.1303_0.1303_0.1257_0.092_0.092_0.092_0.092,0.0155082635273_0.0155082635273_0.0155082635273_0.0155082635273_0.0233467381591_0.0876205787781_0.0876205787781_0.0876205787781_0.0876205787781,197,197,197,197,229,311,311,311,311,8,8,8,8,8,6,6,6,6
mean=3_4_4_4_4_4_4_4_6,0.1274,0.026,0.2166_0.1257_0.1257_0.1347_0.1347_0.1347_0.1347_0.1347_0.0048,0.020260130065_0.0233467381591_0.0233467381591_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.0,197,229,229,249,249,249,249,249,249,8,8,8,8,8,8,8,8,6
mean=2_3_3_4_6_6_6_6_6,0.1367,0.0537,0.2318375_0.2078_0.2078_0.1228_0.092_0.092_0.092_0.092_0.092,0.00622594521168_0.00925462731366_0.00925462731366_0.0201072386059_0.0876205787781_0.0876205787781_0.0876205787781_0.0876205787781_0.0876205787781,133,133,133,197,311,311,311,311,311,7,8,8,8,6,6,6,6,6
mean=2_2_3_4_6_6_6_6_6,0.1154,0.054,0.1221_0.1235_0.2166_0.1168_0.092_0.092_0.092_0.092_0.092,0.00622594521168_0.00781073126556_0.020260130065_0.0134048257373_0.0876205787781_0.0876205787781_0.0876205787781_0.0876205787781_0.0876205787781,133,165,197,165,311,311,311,311,311,8,8,8,8,6,6,6,6,6
mean=4_4_4_4_4_4_6_6_6,0.1763,0.0307,0.2167_0.2167_0.2167_0.2167_0.2167_0.2272_0.092_0.092_0.092,0.0_0.0_0.0_0.0_0.0_0.0134048257373_0.0876205787781_0.0876205787781_0.0876205787781,133,133,133,133,133,165,311,311,311,7,7,7,7,7,7,6,6,6
mean=3_4_4_6_6_6_6_6_6,0.0563,0.0078,0.2078_0.1048_0.1048_0.0048_0.0169_0.0169_0.0169_0.0169_0.0169,0.00925462731366_0.0_0.0_0.0_0.0121583601286_0.0121583601286_0.0121583601286_0.0121583601286_0.0121583601286,133,133,133,249,280,280,280,280,280,8,8,8,6,6,6,6,6,6
mean=2_3_3_3_3_3_3_4_6,0.1809,0.027,0.1385_0.2191_0.2191_0.2191_0.2191_0.2368_0.2368_0.1347_0.0048,0.0247905818429_0.0233866933467_0.0233866933467_0.0233866933467_0.0233866933467_0.0455227613807_0.0455227613807_0.033400357462_0.0,229,229,229,229,229,249,249,249,249,8,8,8,8,8,8,8,8,6
mean=4_4_4_4_4_4_4_6_6,0.1989,0.0321,0.2272_0.2272_0.2272_0.2272_0.23245_0.23245_0.23245_0.092_0.092,0.0134048257373_0.0134048257373_0.0134048257373_0.0134048257373_0.0201072386059_0.0201072386059_0.0201072386059_0.0876205787781_0.0876205787781,165,165,165,165,197,197,197,311,311,7,7,7,7,7,7,7,6,6
mean=3_3_3_3_6_6_6_6_6,0.1371,0.0469,0.2078_0.2078_0.2166_0.2166_0.0169_0.092_0.092_0.092_0.092,0.00925462731366_0.00925462731366_0.020260130065_0.020260130065_0.0121583601286_0.0876205787781_0.0876205787781_0.0876205787781_0.0876205787781,133,133,197,197,280,311,311,311,311,8,8,8,8,6,6,6,6,6
mean=2_2_3_3_6_6_6_6_6,0.118,0.0462,0.1221_0.1221_0.2166_0.2166_0.0169_0.092_0.092_0.092_0.092,0.00622594521168_0.00622594521168_0.020260130065_0.020260130065_0.0121583601286_0.0876205787781_0.0876205787781_0.0876205787781_0.0876205787781,133,133,197,197,280,311,311,311,311,8,8,8,8,6,6,6,6,6
mean=2_2_3_6_6_6_6_6_6,0.0601,0.0092,0.1221_0.1221_0.2078_0.0048_0.0169_0.0169_0.0169_0.0169_0.0169,0.00622594521168_0.00622594521168_0.00925462731366_0.0_0.0121583601286_0.0121583601286_0.0121583601286_0.0121583601286_0.0121583601286,133,133,133,249,280,280,280,280,280,8,8,8,6,6,6,6,6,6
